run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_1.mobility.initialLatitude,-15.83657148deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_1.mobility.initialLongitude,-47.92544139deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_2.mobility.initialLatitude,-15.79477116deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_2.mobility.initialLongitude,-47.92600976deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_3.mobility.initialLatitude,-15.78827666deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_3.mobility.initialLongitude,-47.92558939deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_4.mobility.initialLatitude,-15.83305618deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_4.mobility.initialLongitude,-47.92410632deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_5.mobility.initialLatitude,-15.82838182deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_5.mobility.initialLongitude,-47.92385878deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_6.mobility.initialLatitude,-15.81767720deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_6.mobility.initialLongitude,-47.92410662deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_7.mobility.initialLatitude,-15.80971716deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_7.mobility.initialLongitude,-47.92212362deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_8.mobility.initialLatitude,-15.80436731deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_8.mobility.initialLongitude,-47.92428132deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_9.mobility.initialLatitude,-15.79830799deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_9.mobility.initialLongitude,-47.92311975deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_10.mobility.initialLatitude,-15.79325655deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_10.mobility.initialLongitude,-47.92292808deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_11.mobility.initialLatitude,-15.78765498deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_11.mobility.initialLongitude,-47.92229372deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_12.mobility.initialLatitude,-15.83750302deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_12.mobility.initialLongitude,-47.92093694deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_13.mobility.initialLatitude,-15.83238862deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_13.mobility.initialLongitude,-47.92066347deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_14.mobility.initialLatitude,-15.82876404deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_14.mobility.initialLongitude,-47.91986635deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_15.mobility.initialLatitude,-15.82350101deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_15.mobility.initialLongitude,-47.92183799deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_16.mobility.initialLatitude,-15.81862678deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_16.mobility.initialLongitude,-47.92002278deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_17.mobility.initialLatitude,-15.80555210deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_17.mobility.initialLongitude,-47.92006898deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_18.mobility.initialLatitude,-15.80166457deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_18.mobility.initialLongitude,-47.92062775deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_19.mobility.initialLatitude,-15.79141271deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_19.mobility.initialLongitude,-47.92025672deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_20.mobility.initialLatitude,-15.81395683deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors_20.mobility.initialLongitude,-47.91801768deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors*.app[0].destAddresses,"""quads[0] quads[1] quads[2] quads[3] quads[4] quads[5] quads[6] quads[7] quads[8] quads[9] quads[10] quads[11] quads[12] quads[13] quads[14] quads[15]""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.groundStation.app[0].destAddresses,"""quads[0] quads[1] quads[2] quads[3] quads[4] quads[5] quads[6] quads[7] quads[8] quads[9] quads[10] quads[11] quads[12] quads[13] quads[14] quads[15]""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[0].app[0].destAddresses,"""quads[1] quads[2] quads[3] quads[4] quads[5] quads[6] quads[7] quads[8] quads[9] quads[10] quads[11] quads[12] quads[13] quads[14] quads[15] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[1].app[0].destAddresses,"""quads[0] quads[2] quads[3] quads[4] quads[5] quads[6] quads[7] quads[8] quads[9] quads[10] quads[11] quads[12] quads[13] quads[14] quads[15] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[2].app[0].destAddresses,"""quads[0] quads[1] quads[3] quads[4] quads[5] quads[6] quads[7] quads[8] quads[9] quads[10] quads[11] quads[12] quads[13] quads[14] quads[15] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[3].app[0].destAddresses,"""quads[0] quads[1] quads[2] quads[4] quads[5] quads[6] quads[7] quads[8] quads[9] quads[10] quads[11] quads[12] quads[13] quads[14] quads[15] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[4].app[0].destAddresses,"""quads[0] quads[1] quads[2] quads[3] quads[5] quads[6] quads[7] quads[8] quads[9] quads[10] quads[11] quads[12] quads[13] quads[14] quads[15] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[5].app[0].destAddresses,"""quads[0] quads[1] quads[2] quads[3] quads[4] quads[6] quads[7] quads[8] quads[9] quads[10] quads[11] quads[12] quads[13] quads[14] quads[15] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[6].app[0].destAddresses,"""quads[0] quads[1] quads[2] quads[3] quads[4] quads[5] quads[7] quads[8] quads[9] quads[10] quads[11] quads[12] quads[13] quads[14] quads[15] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[7].app[0].destAddresses,"""quads[0] quads[1] quads[2] quads[3] quads[4] quads[5] quads[6] quads[8] quads[9] quads[10] quads[11] quads[12] quads[13] quads[14] quads[15] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[8].app[0].destAddresses,"""quads[0] quads[1] quads[2] quads[3] quads[4] quads[5] quads[6] quads[7] quads[9] quads[10] quads[11] quads[12] quads[13] quads[14] quads[15] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[9].app[0].destAddresses,"""quads[0] quads[1] quads[2] quads[3] quads[4] quads[5] quads[6] quads[7] quads[8] quads[10] quads[11] quads[12] quads[13] quads[14] quads[15] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[10].app[0].destAddresses,"""quads[0] quads[1] quads[2] quads[3] quads[4] quads[5] quads[6] quads[7] quads[8] quads[9] quads[11] quads[12] quads[13] quads[14] quads[15] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[11].app[0].destAddresses,"""quads[0] quads[1] quads[2] quads[3] quads[4] quads[5] quads[6] quads[7] quads[8] quads[9] quads[10] quads[12] quads[13] quads[14] quads[15] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[12].app[0].destAddresses,"""quads[0] quads[1] quads[2] quads[3] quads[4] quads[5] quads[6] quads[7] quads[8] quads[9] quads[10] quads[11] quads[13] quads[14] quads[15] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[13].app[0].destAddresses,"""quads[0] quads[1] quads[2] quads[3] quads[4] quads[5] quads[6] quads[7] quads[8] quads[9] quads[10] quads[11] quads[12] quads[14] quads[15] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[14].app[0].destAddresses,"""quads[0] quads[1] quads[2] quads[3] quads[4] quads[5] quads[6] quads[7] quads[8] quads[9] quads[10] quads[11] quads[12] quads[13] quads[15] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[15].app[0].destAddresses,"""quads[0] quads[1] quads[2] quads[3] quads[4] quads[5] quads[6] quads[7] quads[8] quads[9] quads[10] quads[11] quads[12] quads[13] quads[14] sensors_1 sensors_2 sensors_3 sensors_4 sensors_5 sensors_6 sensors_7 sensors_8 sensors_9 sensors_10 sensors_11 sensors_12 sensors_13 sensors_14 sensors_15 sensors_16 sensors_17 sensors_18 sensors_19 sensors_20 groundStation""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[0].app[*].startTime,"normal(1s, 6s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[0].mobility.startTime,0s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[1].app[*].startTime,"normal(40s, 45s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[1].mobility.startTime,40s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[2].app[*].startTime,"normal(80s, 85s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[2].mobility.startTime,80s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[3].app[*].startTime,"normal(120s, 125s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[3].mobility.startTime,120s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[4].app[*].startTime,"normal(160s, 165s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[4].mobility.startTime,160s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[5].app[*].startTime,"normal(200s, 205s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[5].mobility.startTime,200s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[6].app[*].startTime,"normal(240s, 245s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[6].mobility.startTime,240s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[7].app[*].startTime,"normal(280s, 285s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[7].mobility.startTime,280s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[8].app[*].startTime,"normal(320s, 325s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[8].mobility.startTime,320s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[9].app[*].startTime,"normal(360s, 365s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[9].mobility.startTime,360s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[10].app[*].startTime,"normal(400s, 405s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[10].mobility.startTime,400s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[11].app[*].startTime,"normal(440s, 445s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[11].mobility.startTime,440s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[12].app[*].startTime,"normal(480s, 485s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[12].mobility.startTime,480s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[13].app[*].startTime,"normal(520s, 525s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[13].mobility.startTime,520s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[14].app[*].startTime,"normal(560s, 565s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[14].mobility.startTime,560s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[15].app[*].startTime,"normal(600s, 605s)",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[15].mobility.startTime,600s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.groundStation.app[0].startTime,640s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[*].mobility.waypointFile,"""paths/gen/tempAutoRouteUavDADCA_ACK_n20_u16_a8000m2_0--s1--0.waypoints""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[*].numApps,1,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[*].app[0].typename,"""UdpMobileNodeCommunicationApp""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[*].app[0].localPort,1000,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[*].app[0].destPort,1000,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[*].app[0].sendInterval,1s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[*].app[0].stopTime,-1s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[*].app[0].messageLength,1454Byte,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[*].protocol.typename,"""DadcaProtocol""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[*].mobility.typename,"""DroneMobility""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[*].mobility.coordinateSystemModule,"""coordinateSystem""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[*].mobility.waypointProximity,1m,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[*].mobility.speed,10mps,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[*].mobility.homeLatitude,-15.840068deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.quads[*].mobility.homeLongitude,-47.926633deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.groundStation.mobility.typename,"""StationaryMobility""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.groundStation.mobility.coordinateSystemModule,"""coordinateSystem""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.groundStation.numApps,1,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.groundStation.app[0].typename,"""UdpMobileNodeCommunicationApp""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.groundStation.app[0].destPort,1000,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.groundStation.app[0].localPort,1000,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.groundStation.app[0].sendInterval,1s,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.groundStation.app[0].messageLength,1454Byte,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.groundStation.protocol.typename,"""DadcaProtocol""",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.groundStation.mobility.initialLatitude,-15.840068deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.groundStation.mobility.initialLongitude,-47.926633deg,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.groundStation.mobility.initialAltitude,0m,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-3-20240121-18:22:03-16588,param,,,*.sensors*.numApps,1,,,,,,,
